,Location ID,Place ID,Governorate,District,Location Name,Arabic Name,Latitude,Longitude,Families,Individuals,Anbar,Babylon,Baghdad,Basrah,Dahuk,Diyala,Erbil,Kerbala,Kirkuk,Missan,Muthanna,Najaf,Ninewa,Qadissiya,Salahal Din,Sulaymaniyah,Thi Qar,Wassit,Camp,Hostfamilies,Hotel Motel,Informalsettlements,Own Property,Other,Religiousbuilding,Rented pre Apr 2019,Rented Habitable,Rented Uninhabitable,Schoolbuilding,Unfinishedbuilding,Unknownsheltertype,Pre June14 Period of displacement,June July14 Period of displacement,August14 Period of displacement,Post September 14 Period of displacement,Post April15 Period of displacement,Post March 16 Period of displacement,Post 17 October 16 Period of displacement,July 17 Period of displacement,Jan19,date
0,1101001.0,7861.0,Dahuk,Amedi,Amedi,عمادية,37.0923890175,43.4878569852,427.0,2562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,53.0,0.0,0.0,0.0,102.0,92.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,"Dec 09, 2014"
1,1101002.0,8171.0,Dahuk,Amedi,Aradin,ارادن,37.108610668,43.3198276644,141.0,846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,6.0,30.0,0.0,0.0,0.0,3.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Dec 09, 2014"
2,1101003.0,7870.0,Dahuk,Amedi,Ashawa,اشاوا,37.02498521,43.29419444,273.0,1638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,9.0,139.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,"Dec 09, 2014"
3,1101004.0,8189.0,Dahuk,Amedi,Bamarne,بامرني,37.1205771897,43.2686893555,1045.0,6270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,160.0,0.0,0.0,11.0,80.0,0.0,0.0,0.0,694.0,0.0,0.0,0.0,1045.0,0.0,0.0,0.0,0.0,0.0,0.0,"Dec 09, 2014"
4,1101005.0,7770.0,Dahuk,Amedi,Chamanke,جمانكي,36.9379560964,43.4127922018,355.0,2130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,"Dec 09, 2014"
5,1101007.0,8229.0,Dahuk,Amedi,Deraluk,ديرلوك,37.0550435982,43.6522039848,307.0,1842.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,28.0,91.0,0.0,0.0,0.0,60.0,0.0,14.0,185.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,"Dec 09, 2014"
6,1101008.0,7860.0,Dahuk,Amedi,Inishke,اينشكي,37.1086991116,43.3608519505,536.0,3216.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6.0,134.0,0.0,0.0,16.0,37.0,0.0,0.0,0.0,303.0,0.0,10.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Dec 09, 2014"
7,1101009.0,8443.0,Dahuk,Amedi,Kani Mase,كاني ماسي,37.2280364508,43.4386236519,299.0,1794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,34.0,15.0,0.0,0.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,"Dec 09, 2014"
8,1101010.0,23903.0,Dahuk,Amedi,Kaniya Mala,كانيا مالا,37.1009044216,43.4951567019,60.0,360.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Dec 09, 2014"
9,1101011.0,7862.0,Dahuk,Amedi,Qadish Collective,قدش,37.1005320168,43.3853994206,410.0,2460.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,67.0,0.0,0.0,0.0,3.0,196.0,0.0,0.0,4.0,90.0,0.0,23.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Dec 09, 2014"
