,Location ID,Place ID,Governorate,District,Location Name,Arabic Name,Latitude,Longitude,Families,Individuals,Anbar,Babylon,Baghdad,Basrah,Dahuk,Diyala,Erbil,Kerbala,Kirkuk,Missan,Muthanna,Najaf,Ninewa,Qadissiya,Salahal Din,Sulaymaniyah,Thi Qar,Wassit,Camp,Hostfamilies,Hotel Motel,Informalsettlements,Own Property,Other,Religiousbuilding,Rented pre Apr 2019,Rented Habitable,Rented Uninhabitable,Schoolbuilding,Unfinishedbuilding,Unknownsheltertype,Pre June14 Period of displacement,June July14 Period of displacement,August14 Period of displacement,Post September 14 Period of displacement,Post April15 Period of displacement,Post March 16 Period of displacement,Post 17 October 16 Period of displacement,July 17 Period of displacement,Jan19,date
10,1102002.0,23580.0,Dahuk,Dahuk,Al Sinaah,الصناعة,36.8542059767,43.0445885206,169.0,1014.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,50.0,4.0,0.0,0.0,100.0,0.0,0.0,19.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
11,1102004.0,23904.0,Dahuk,Dahuk,Avro City,افرو سيتي,36.834101,42.988888,211.0,1266.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,11.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
12,1102009.0,7945.0,Dahuk,Dahuk,Baroshke,بروشكي,36.855219127,43.0222705365,1940.0,11640.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,134.0,200.0,0.0,0.0,300.0,231.0,0.0,0.0,600.0,300.0,0.0,40.0,0.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
13,1102011.0,23710.0,Dahuk,Dahuk,Bazaar,بازار(سوق رئيسي),36.8622780044,42.9991135024,757.0,4542.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,125.0,0.0,0.0,57.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
14,1102015.0,23763.0,Dahuk,Dahuk,Dabin,دابين,36.8653013829,42.9787957157,119.0,714.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
15,1102016.0,24302.0,Dahuk,Dahuk,Dabin 2,دابين 2,36.8818269693,42.9425558194,250.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
16,1102017.0,24185.0,Dahuk,Dahuk,Diyari,دياري,36.8489900036,43.0230109157,300.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,34.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
17,1102019.0,23711.0,Dahuk,Dahuk,Gali Dohuk,كلي دهوك,36.8638748683,43.0061243315,624.0,3744.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,28.0,0.0,0.0,0.0,212.0,22.0,0.0,0.0,100.0,200.0,0.0,20.0,604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
18,1102023.0,21509.0,Dahuk,Dahuk,Kari Basi,كري باصي,36.8680922519,42.9918738841,1026.0,6156.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,50.0,0.0,0.0,0.0,100.0,16.0,0.0,0.0,595.0,185.0,0.0,26.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
19,1102024.0,24184.0,Dahuk,Dahuk,Khabat Kojar,خبات(كوجر),36.8564135522,43.0028427368,250.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,0.0,0.0,0.0,50.0,20.0,0.0,0.0,85.0,50.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
